"code","team","city","name","capacity","built","seat","lat","lon","lonlat","unique.team"
"CAN","WLU Golden Hawks","Waterloo","Knight-Newbrough Field",5500,"1958","all-seater",43.4642578,-80.5204096,"43.4642578:-80.5204096","wlu-golden-hawks"
"CAN","Waterloo Warriors","Waterloo","Knight-Newbrough Field",5500,"1958","all-seater",0,0,"0:0","waterloo-warriors"
"CAN","K-W United FC","Waterloo","Knight-Newbrough Field",5500,"1958","all-seater",0,0,"0:0","k-w-united-fc"
"CAN","Kingston Frontenacs","Kingston","Rogers K-Rock Centre",5380,"2008","all-seater",44.2332723,-76.4795866252033,"44.2332723:-76.4795866252033","kingston-frontenacs"
"CAN","Niagara IceDogs","St Catharines","Meridian Centre",5300,"2014","all-seater",43.103908,-77.5811869,"43.103908:-77.5811869","niagara-icedogs"
"CAN","Guelph Storm","Guelph","Sports/Entertainment Centre",5150,"2000","4 815",-20.27756525,148.726986229711,"-20.27756525:148.726986229711","guelph-storm"
"CAN","Varsity Blues","Toronto","Varsity Centre",5000,"2007","all-seater",43.6669604,-79.3971116272901,"43.6669604:-79.3971116272901","varsity-blues"
"CAN","Hamilton Thunder","Hamilton","Brian Timmis Stadium",5000,"1968","all-seater",NA,NA,"NA:NA","hamilton-thunder"
"CAN","Multi-use","Toronto","Monarch Park Stadium",5000,"-","all-seater",43.67903855,-79.3231708956989,"43.67903855:-79.3231708956989","multi-use"
"CAN","Brampton Battalion","Brampton","Brampton Centre",5000,"1998","all-seater",43.7435933,-79.7689352551655,"43.7435933:-79.7689352551655","brampton-battalion"
"CAN","Sarnia Sting","Sarnia","Sports/Entertainment Centre",5000,"1998","all-seater",0,0,"0:0","sarnia-sting"
"CAN","Soo Greyhounds","Sault Ste. Marie","Essar Centre",5000,"2006","all-seater",46.51357125,-84.3367400483229,"46.51357125:-84.3367400483229","soo-greyhounds"
"CAN","Multi-use","Windsor","Colosseum at Caesars Windsor",5000,"2008","all-seater",NA,NA,"NA:NA","multi-use"
"CAN","Toronto CC","Toronto","Toronto Cricket Ground",4875,"1950","all-seater",17.14097995,-61.79481461314,"17.14097995:-61.79481461314","toronto-cc"
"CAN","Guelph Storm","Guelph","Sleeman Centre",4715,"2000","all-seater",43.54675195,-80.246648224519,"43.54675195:-80.246648224519","guelph-storm"
"CAN","McMaster Marauders","Hamilton","Les Prince Field",4400,"-","-",43.2674418,-79.9171327981555,"43.2674418:-79.9171327981555","mcmaster-marauders"
"CAN","Peterborough Petes","Peterborough","Memorial Centre",4329,"1956","all-seater",52.58663965,-0.232510646949662,"52.58663965:-0.232510646949662","peterborough-petes"
"CAN","Wilfrid Laurier Golden Hawks","Waterloo","Clarica Arena",4312,"-","3 399",8.3389767,-13.0695732,"8.3389767:-13.0695732","wilfrid-laurier-golden-hawks"
"CAN","North Bay Battalion","North Bay","Memorial Gardens",4246,"1955","all-seater",41.1117886,-85.1223913,"41.1117886:-85.1223913","north-bay-battalion"
"CAN","Varsity Blues","Toronto","Varsity Arena",4116,"1926","all-seater",43.6670621,-79.3961167121012,"43.6670621:-79.3961167121012","varsity-blues"
"CAN","Lakehead Thunderwolves","Thunder Bay","Fort Williams Gardens",3690,"-","all-seater",48.34337055,-89.3580771139429,"48.34337055:-89.3580771139429","lakehead-thunderwolves"
"CAN","Belleville Bulls","Belleville","Yardman Arena",3750,"1978","3 257",44.18808875,-77.3835150710094,"44.18808875:-77.3835150710094","belleville-bulls"
"CAN","Toronto Lynx","Toronto","Centennial Stadium",3500,"1975","all-seater",0,0,"0:0","toronto-lynx"
"CAN","Chill","Thunder Bay","Fort William Stadium",3500,"-","all-seater",48.34337055,-89.3580771139429,"48.34337055:-89.3580771139429","chill"
"CAN","York Yeomen","Toronto","York Stadium",3500,"1995","2 500",43.7755771,-79.4465631887815,"43.7755771:-79.4465631887815","york-yeomen"
"CAN","Kingston Frontenacs","Kingston","Kingston Memorial Centre",3300,"1950","3 079",44.23931355,-76.4997948022664,"44.23931355:-76.4997948022664","kingston-frontenacs"
"CAN","Soccer-use","Kitchener","Centennial Stadium",3200,"-","all-seater",0,0,"0:0","soccer-use"
"CAN","St Catharines Falcons","St Catharines","Gatorade GC Complex",3145,"1938","2 800",43.1593745,-79.2468626,"43.1593745:-79.2468626","st-catharines-falcons"
"CAN","Thunder Bay Border Cats","Thunder Bay","Port Arthur Stadium",3031,"1951","2 581",48.42307965,-89.2393533708467,"48.42307965:-89.2393533708467","thunder-bay-border-cats"
"CAN","North York Astros","North York","Esther Shiner Stadium",3000,"-","all-seater",43.7755771,-79.4465631887815,"43.7755771:-79.4465631887815","north-york-astros"
"CAN","Soccer-use","Windsor","Windsor Stadium",3000,"-","all-seater",42.29813365,-83.0630973101252,"42.29813365:-83.0630973101252","soccer-use"
"CAN","Soccer-use","Ottawa","Keith Harris Stadium",3000,"-","all-seater",45.3886323,-75.6941329338107,"45.3886323:-75.6941329338107","soccer-use"
"CAN","Western Capitals","Summerside","Wellness Centre",4000,"2007","all-seater",41.921266,-71.5394832081099,"41.921266:-71.5394832081099","western-capitals"
"CAN","P.E.I. Rocket","Charlottetown","Civic Centre",3592,"1990","all-seater",46.24576755,-63.1171549986745,"46.24576755:-63.1171549986745","pei-rocket"
"CAN","Montreal Impact","Montréal","Olympic Stadium",65255,"1975","all-seater",45.55779835,-73.5516457051664,"45.55779835:-73.5516457051664","montreal-impact"
"CAN","McGill Redmen","Montréal","Molson Stadium",25000,"1916","all-seater",45.5100856,-73.5807183775603,"45.5100856:-73.5807183775603","mcgill-redmen"
"CAN","McGill Redmen","Montréal","Molson Stadium",25000,"1916","all-seater",0,0,"0:0","mcgill-redmen"
"CAN","Montreal Alouettes","Montréal","Molson Stadium",25000,"1916","all-seater",0,0,"0:0","montreal-alouettes"
"CAN","Montreal Canadiens","Montréal","Centre Bell",21273,"1996","all-seater",45.4960916,-73.5692777108127,"45.4960916:-73.5692777108127","montreal-canadiens"
"CAN","Montreal Impact","Montréal","Saputo Stadium",20341,"2007","all-seater",45.5630728,-73.5526235976288,"45.5630728:-73.5526235976288","montreal-impact"
"CAN","UL Rouge et Or","Quebec City","PEPS Stadium",18500,"-","all-seater",45.55779835,-73.5516457051664,"45.55779835:-73.5516457051664","ul-rouge-et-or"
"CAN","UL Rouge et Or","Quebec City","PEPS Stadium",18500,"-","all-seater",0,0,"0:0","ul-rouge-et-or"
"CAN","Québec Remparts","Quebec City","Colisée Pepsi",15399,"1949","all-seater",46.8308183,-71.246266566919,"46.8308183:-71.246266566919","québec-remparts"
"CAN","Multi-use","Montréal","Stade Claude Robillard",13000,"1970","9 500",45.5528202,-73.6359835656081,"45.5528202:-73.6359835656081","multi-use"
"CAN","Concordia Stingers","Montréal","Concordia Stadium",6000,"2003","all-seater",45.55779835,-73.5516457051664,"45.55779835:-73.5516457051664","concordia-stingers"
"CAN","Soccer-use","Montréal","UdeM Stadium",5400,"-","all-seater",45.5140342,-73.6092852263715,"45.5140342:-73.6092852263715","soccer-use"
"CAN","Sherbrooke Castors","Sherbrooke","Palais des Sports",5328,"-","4 328",45.18561905,5.74072242669038,"45.18561905:5.74072242669038","sherbrooke-castors"
"CAN","Rimouski Oceanic","Rimouski","Colisée de Rimouski",5062,"-","4 285",48.4414109,-68.5203661777494,"48.4414109:-68.5203661777494","rimouski-oceanic"
"CAN","Hull Olympiques","Hull","Aréna Robert Guertin",4910,"-","3 510",45.4342852,-75.7248360743707,"45.4342852:-75.7248360743707","hull-olympiques"
"CAN","Montreal Rocket","Montréal","Arena Maurice Richard",4750,"1962","all-seater",45.56224485,-73.5472390854647,"45.56224485:-73.5472390854647","montreal-rocket"
"CAN","Chicoutimi Saguenéens","Chicoutimi","Centre Georges-Vézina",4650,"-","3 930",48.4197924,-71.0599943245209,"48.4197924:-71.0599943245209","chicoutimi-saguenéens"
"CAN","Les Capitales","Quebec City","Stade Municipal",4500,"1938","all-seater",0,0,"0:0","les-capitales"
"CAN","Cataractes Shawinigan","Shawinigan","Aréna Jacques-Plante",4200,"-","3 700",46.5618559,-72.7435254,"46.5618559:-72.7435254","cataractes-shawinigan"
"CAN","Montreal Junior HC","Verdun","Verdun Auditorium",4114,"1936","all-seater",45.46253365,-73.5617451126923,"45.46253365:-73.5617451126923","montreal-junior-hc"
"CAN","Kahnawake Condors","Kahnawake","Kahnawake Sports Complex",4000,"-","all-seater",37.5110383,127.0737142,"37.5110383:127.0737142","kahnawake-condors"
"CAN","Soccer-use","Sherbrooke","Municipal Stadium",4000,"-","all-seater",38.72885525,-82.9782594722525,"38.72885525:-82.9782594722525","soccer-use"
"CAN","Drummondville Voltigeurs","Drummondville","Centre Marcel-Dionne",3622,"-","3 038",45.88300105,-72.4925110883188,"45.88300105:-72.4925110883188","drummondville-voltigeurs"
"CAN","Val d'Or Foreurs","Val d'Or","Palais des Sports",3504,"-","2 140",0,0,"0:0","val-dor-foreurs"
"CAN","Rouyn-Noranda Huskies","Rouyn-Noranda","Aréna Dave-Keon",3500,"-","2 160",48.2342362,-79.0187836,"48.2342362:-79.0187836","rouyn-noranda-huskies"
"CAN","Soccer-use","Laval","Berthiaume de Tremblay",3500,"-","all-seater",45.52944845,-73.7473828079616,"45.52944845:-73.7473828079616","soccer-use"
"CAN","Baie-Comeau Drakkar","Baie-Comeau","Centre Henry-Leonard",3042,"-","2 797",49.210026,-68.162611525424,"49.210026:-68.162611525424","baie-comeau-drakkar"
"CAN","Saskatchewan Roughriders","Regina","Mosaic Stadium",32848,"1946","all-seater",50.4504763,-104.633031150023,"50.4504763:-104.633031150023","saskatchewan-roughriders"
"CAN","Regina Rams","Regina","Mosaic Stadium",32848,"1946","all-seater",0,0,"0:0","regina-rams"
"CAN","Saskatoon Blades","Saskatoon","SaskTel Centre",15195,"1988","all-seater",52.18920315,-106.679147036067,"52.18920315:-106.679147036067","saskatoon-blades"
"CAN","Saskatchewan Huskies","Saskatoon","Griffiths Stadium",7500,"-","all-seater",52.12691985,-106.629657721479,"52.12691985:-106.629657721479","saskatchewan-huskies"
"CAN","Saskatchewan Huskies","Saskatoon","Griffiths Stadium",7500,"-","all-seater",0,0,"0:0","saskatchewan-huskies"
"CAN","Regina Pats","Regina","Brandt Center",7000,"1977","all-seater",59.266391,-121.7627217,"59.266391:-121.7627217","regina-pats"
"CAN","Multi-use","Saskatoon","Praireland Exhbtn Grandstand",5800,"-","all-seater",52.1332144,-106.6700458,"52.1332144:-106.6700458","multi-use"
"CAN","Multi-use","Saskatoon","Gordie Howe Bowl",5000,"-","-",52.10927185,-106.694945121637,"52.10927185:-106.694945121637","multi-use"
"CAN","Moose Jaw Warriors","Moose Jaw","Mosaic Place",4500,"2011","all-seater",50.39057975,-105.538549304295,"50.39057975:-105.538549304295","moose-jaw-warriors"
"CAN","Prince Albert Raiders","Prince Albert","Art Hauser Centre",3366,"1971","all-seater",53.1844134,-105.734493349882,"53.1844134:-105.734493349882","prince-albert-raiders"
"CAN","Swift Current Broncos","Swift Current","Centennial Civic Centre",3239,"1967","2 239",50.285069,-107.7971722,"50.285069:-107.7971722","swift-current-broncos"
"CAN","Battlefords North Stars","N/Battleford","North Battleford Civic Arena",2500,"-","all-seater",52.78637685,-108.292512266699,"52.78637685:-108.292512266699","battlefords-north-stars"
"CAN","Saskatchewan Huskies","Saskatoon","Physical Activity Complex",2426,"2003","all-seater",52.1299449,-106.631163156591,"52.1299449:-106.631163156591","saskatchewan-huskies"
"CAN","Estevan Bruins","Estevan","Affinity Place",2200,"2011","all-seater",39.232748,-84.5378529,"39.232748:-84.5378529","estevan-bruins"
"CAN","Yukon Claim Jumpers","Whitehorse","Takhini Arena",1535,"-","-",60.8543607,-135.4590676,"60.8543607:-135.4590676","yukon-claim-jumpers"
"CPV","National Stadium","Praia","Estadio Nacional",15000,"2014","all-seater",14.9758284,-23.5306416678063,"14.9758284:-23.5306416678063","national-stadium"
"CPV","Sporting Praia","Praia","Estadio da Varzea",10000,"2006","-",14.9160969,-23.5120739371484,"14.9160969:-23.5120739371484","sporting-praia"
"CPV","CD Travadores","Praia","Estadio da Varzea",10000,"2006","-",0,0,"0:0","cd-travadores"
"CPV","FC Boavista","Praia","Estadio da Varzea",10000,"2006","-",0,0,"0:0","fc-boavista"
"CAF","National Stadium","Bangui","Barthelemy Boganda Stadium",20000,"-","-",4.3665422,18.5564715,"4.3665422:18.5564715","national-stadium"
"CAF","Olympic Real de Bangui","Bangui","Barthelemy Boganda Stadium",20000,"-","-",0,0,"0:0","olympic-real-de-bangui"
"CYM","National Stadium","George Town","Truman Boden Stadium",7000,"-","-",19.2785547,-81.382774364509,"19.2785547:-81.382774364509","national-stadium"
"CYM","Football-use","West Bay","ED Bush Stadium",2500,"-","-",53.33585285,-6.23467624367107,"53.33585285:-6.23467624367107","football-use"
"CYM","Sunset FC","George Town","The Annex",2500,"-","-",19.2987697,-81.37681405,"19.2987697:-81.37681405","sunset-fc"
"CYM","George Town SC","George Town","The Annex",2500,"-","-",0,0,"0:0","george-town-sc"
"CYM","Football-use","Bodden Town","Haig Bodden Stadium",1500,"-","-",39.51943405,-84.733087864028,"39.51943405:-84.733087864028","football-use"
"CYM","Football-use","North Side","Heol Manbay Stadium",1500,"-","-",47.3093785,-122.4315847,"47.3093785:-122.4315847","football-use"
"CYM","Football-use","East End","Donovan Rankine Stadium",1500,"-","-",NA,NA,"NA:NA","football-use"
"TCD","National Stadium","N'Djamena","Stade Idriss Mahamat Ouya",20000,"-","all-seater",12.1001265,15.0552252343864,"12.1001265:15.0552252343864","national-stadium"
"TCD","AS CotonTchad","N'Djamena","Stade Idriss Mahamat Ouya",20000,"-","all-seater",0,0,"0:0","as-cotontchad"
"TCD","AS DGSSIE","N'Djamena","Stade Idriss Mahamat Ouya",20000,"-","all-seater",0,0,"0:0","as-dgssie"
"TCD","AS Farcha","N'Djamena","Stade Idriss Mahamat Ouya",20000,"-","all-seater",0,0,"0:0","as-farcha"
"TCD","TP Elect-Sport FC","N'Djamena","Stade Idriss Mahamat Ouya",20000,"-","all-seater",0,0,"0:0","tp-elect-sport-fc"
"TCD","Foullah Edifice FC","N'Djamena","Stade Idriss Mahamat Ouya",20000,"-","all-seater",0,0,"0:0","foullah-edifice-fc"
"TCD","Gazelle FC","N'Djamena","Stade Idriss Mahamat Ouya",20000,"-","all-seater",0,0,"0:0","gazelle-fc"
"TCD","Geyser FC","N'Djamena","Stade Idriss Mahamat Ouya",20000,"-","all-seater",0,0,"0:0","geyser-fc"
"TCD","Postel 2000 FC","N'Djamena","Stade Idriss Mahamat Ouya",20000,"-","all-seater",0,0,"0:0","postel-2000-fc"
"TCD","Renaissance FC","N'Djamena","Stade Idriss Mahamat Ouya",20000,"-","all-seater",0,0,"0:0","renaissance-fc"
"TCD","Toumaï FC","N'Djamena","Stade Idriss Mahamat Ouya",20000,"-","all-seater",0,0,"0:0","toumaï-fc"
"TCD","Tourbillon FC","N'Djamena","Stade Idriss Mahamat Ouya",20000,"-","all-seater",0,0,"0:0","tourbillon-fc"
"TCD","US de Moursal","N'Djamena","Stade Idriss Mahamat Ouya",20000,"-","all-seater",0,0,"0:0","us-de-moursal"
"TCD","Multi-use","N'Djamena","Complexe Sportif de Diguel",10800,"-","all-seater",12.1348457,15.0557415,"12.1348457:15.0557415","multi-use"
"TCD","AS Lad","Moundou","Stade de Moundou",10000,"-","-",35.1829398,-0.6426362,"35.1829398:-0.6426362","as-lad"
"CHL","CSD Colo Colo","Santiago","Monumental David Arellano",47017,"1989","all-seater",-33.5066135,-70.6059769709317,"-33.5066135:-70.6059769709317","csd-colo-colo"
"CHL","National Stadium","Santiago","Estadio Nacional",47000,"1938","all-seater",0,0,"0:0","national-stadium"
"CHL","Universidad de Chile","Santiago","Estadio Nacional",47000,"1938","all-seater",0,0,"0:0","universidad-de-chile"
"CHL","Deportes Concepción","Concepción","Municipal de Concepción",30448,"1962","all-seater",9.0522698,-79.4347841405993,"9.0522698:-79.4347841405993","deportes-concepción"
"CHL","Universidad Concepción","Concepción","Municipal de Concepción",30448,"1962","all-seater",0,0,"0:0","universidad-concepción"
"CHL","Arturo Fernandez Vial","Concepción","Municipal de Concepción",30448,"1962","all-seater",0,0,"0:0","arturo-fernandez-vial"
"CHL","Santiago Wanderers","Valparaíso","Estadio Playa Ancha",23000,"1931","all-seater",-33.0220403,-71.6403025,"-33.0220403:-71.6403025","santiago-wanderers"
"CHL","CD Everton","Viña del Mar","Estadio Sausalito",22360,"1929","-",-33.01439875,-71.5350330554382,"-33.01439875:-71.5350330554382","cd-everton"
"CHL","Unión Española","Santiago","Estadio Santa Laura",22000,"1923","all-seater",-33.3513868,-70.7385575,"-33.3513868:-70.7385575","unión-española"
"CHL","CD Antofagasta","Antofagasta","Estadio Regional",21178,"2013","all-seater",-23.67070595,-70.40334435,"-23.67070595:-70.40334435","cd-antofagasta"
"CHL","Cobresal","El Salvador","Estadio El Cobre",20752,"1980","all-seater",-26.2518835,-69.6287459,"-26.2518835:-69.6287459","cobresal"
"CHL","Universidad Católica","Santiago","San Carlos de Apoquindo",20000,"1988","all-seater",-33.4012532,-70.5174796,"-33.4012532:-70.5174796","universidad-católica"
"CHL","Coquimbo Unido","Coquimbo","Estadio F.S. Rumoroso",18750,"2008","all-seater",-29.9651915,-71.3384267097373,"-29.9651915:-71.3384267097373","coquimbo-unido"
"CHL","Deportes La Serena","La Serena","Estadio La Portada",18243,"1952","all-seater",-29.9116308,-71.2524773615612,"-29.9116308:-71.2524773615612","deportes-la-serena"
"CHL","Deportes Temuco","Temuco","Estadio Germán Becker",18000,"2008","all-seater",-38.7413184,-72.6208462,"-38.7413184:-72.6208462","deportes-temuco"
"CHL","Deportes Iquique","Iquique","Tierra de Campeones",18000,"1993","-",-20.2423855,-70.1331327409655,"-20.2423855:-70.1331327409655","deportes-iquique"
"CHL","Unión La Calera","La Calera","Nicolás Chahúan Nazar",18000,"1954","all-seater",-32.78417005,-71.1997524686859,"-32.78417005:-71.1997524686859","unión-la-calera"
"CHL","San Marcos","Arica","Estadio Carlos Dittborn",17786,"1962","all-seater",-18.4875032,-70.2996572060997,"-18.4875032:-70.2996572060997","san-marcos"
"CHL","CD O'Higgins","Rancagua","Estadio El Teniente",15600,"1945","all-seater",-34.17771425,-70.7380700920495,"-34.17771425:-70.7380700920495","cd-ohiggins"
"CHL","Deportes Copiapó S.A.","Copiapó","Luis Valenzuela Hermosilla",15000,"1960","all-seater",-27.3766116,-70.3206657339325,"-27.3766116:-70.3206657339325","deportes-copiapó-sa"
"CHL","Unión San Felipe","San Felipe","Municipal de San Felipe",13162,"1958","-",43.2644296,-4.04678746671419,"43.2644296:-4.04678746671419","unión-san-felipe"
"CHL","CD Cobreloa","Calama","Estadio Zorros del Desierto",12000,"1952","all-seater",-22.4543923,-68.9293819,"-22.4543923:-68.9293819","cd-cobreloa"
"CHL","Ñublense FC","Chillán","Nelson Oyarzún Arenas",12000,"2008","all-seater",-36.61811085,-72.1075897442608,"-36.61811085:-72.1075897442608","ñublense-fc"
"CHL","Audax Italiano","Santiago","Municipal de la Florida",12000,"2008","all-seater",-33.5400784,-70.5774727,"-33.5400784:-70.5774727","audax-italiano"
"CHL","Palestino","Santiago","Estadio La Cisterna",12000,"1988","all-seater",-33.3487612,-70.7384704,"-33.3487612:-70.7384704","palestino"
"CHL","Asociación O'Higgins","Rancagua","Medialuna de Rancagua",12000,"1997","all-seater",-34.15700735,-70.7446814226468,"-34.15700735:-70.7446814226468","asociación-ohiggins"
"CHL","Provincial Osorno","Osorno","Parque Schott",10800,"1940","-",-40.58351585,-73.13146635,"-40.58351585:-73.13146635","provincial-osorno"
"CHL","CD Puerto Montt","Puerto Montt","Estadio Chinquihue",10000,"2013","all-seater",-41.4916546,-72.9875644974163,"-41.4916546:-72.9875644974163","cd-puerto-montt"
"CHL","Huachipato","Talcahuano","Estadio CAP",10500,"2009","all-seater",-36.7527486,-73.1062613824106,"-36.7527486:-73.1062613824106","huachipato"
"CHL","Deportes Linares","Linares","Fiscal de Linares",9000,"1940","-",-35.8562032,-71.5907075217691,"-35.8562032:-71.5907075217691","deportes-linares"
"CHL","Deportes Melipilla","Melipilla","Roberto Bravo Santibáñez",8500,"1942","-",-33.6518387,-71.1499324,"-33.6518387:-71.1499324","deportes-melipilla"
"CHL","Rangers Talca","Talca","Estadio Fiscal de Talca",8200,"1937","-",-35.41977205,-71.6730992968431,"-35.41977205:-71.6730992968431","rangers-talca"
"CHL","Santiago Morning","Santiago","Estadio Santiago Bueras",8000,"1984","-",-33.3489571,-70.7356978,"-33.3489571:-70.7356978","santiago-morning"
"CHL","Deportes Ovalle","Ovalle","Municipal de Ovalle",8000,"1964","-",-30.6086523,-71.2059506,"-30.6086523:-71.2059506","deportes-ovalle"
